;
; LinkTag
;
Record Type,Name,Description,Enabled,Input Tag,Output Tag,Dead Value,Link Mode,Link Rate,Trigger Tag,Comparison,Value,Trigger Type,Trigger Scan Rate
"Link Tag","SC-AU4-Ex16.Ports.ifInOctets-16","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInOctets-16","Diag.SNMP.SC-AU4-Ex16.Ports.ifInOctets-16","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifOperStatus-01","ШС. Коммутатор L3 (рез.) A6/1","1","SNMP.SC-AU4-Ex16.Ports.ifOperStatus-01","Diag.SNMP.SC-AU4-Ex16.Ports.ifOperStatus-01","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifOperStatus-02","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifOperStatus-02","Diag.SNMP.SC-AU4-Ex16.Ports.ifOperStatus-02","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifOperStatus-03","ШС. Сервер ДМЗ АА1/2","1","SNMP.SC-AU4-Ex16.Ports.ifOperStatus-03","Diag.SNMP.SC-AU4-Ex16.Ports.ifOperStatus-03","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifOperStatus-04","МНС-2.КЦ. КК СТМ (рез.) А6.04","1","SNMP.SC-AU4-Ex16.Ports.ifOperStatus-04","Diag.SNMP.SC-AU4-Ex16.Ports.ifOperStatus-04","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifOperStatus-05","АСТУЭ резервный канал","1","SNMP.SC-AU4-Ex16.Ports.ifOperStatus-05","Diag.SNMP.SC-AU4-Ex16.Ports.ifOperStatus-05","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifOperStatus-06","АРМ ККС резервный канал","1","SNMP.SC-AU4-Ex16.Ports.ifOperStatus-06","Diag.SNMP.SC-AU4-Ex16.Ports.ifOperStatus-06","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifOperStatus-07","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifOperStatus-07","Diag.SNMP.SC-AU4-Ex16.Ports.ifOperStatus-07","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifOperStatus-08","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifOperStatus-08","Diag.SNMP.SC-AU4-Ex16.Ports.ifOperStatus-08","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifOperStatus-09","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifOperStatus-09","Diag.SNMP.SC-AU4-Ex16.Ports.ifOperStatus-09","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifOperStatus-10","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifOperStatus-10","Diag.SNMP.SC-AU4-Ex16.Ports.ifOperStatus-10","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifOperStatus-11","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifOperStatus-11","Diag.SNMP.SC-AU4-Ex16.Ports.ifOperStatus-11","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifOperStatus-12","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifOperStatus-12","Diag.SNMP.SC-AU4-Ex16.Ports.ifOperStatus-12","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifOperStatus-13","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifOperStatus-13","Diag.SNMP.SC-AU4-Ex16.Ports.ifOperStatus-13","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifOperStatus-14","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifOperStatus-14","Diag.SNMP.SC-AU4-Ex16.Ports.ifOperStatus-14","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifOperStatus-15","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifOperStatus-15","Diag.SNMP.SC-AU4-Ex16.Ports.ifOperStatus-15","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifOperStatus-16","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifOperStatus-16","Diag.SNMP.SC-AU4-Ex16.Ports.ifOperStatus-16","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Status.Avar","Авария","1","_AdvancedTags.SC-AU4-Ex16.Avar","Diag.SNMP.SC-AU4-Ex16.Status.Avar","1","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Status.Errors","Количество ошибок","1","_AdvancedTags.SC-AU4-Ex16.Avar","Diag.SNMP.SC-AU4-Ex16.Status.Errors","1","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.Status","Доступность устройства","1","SNMP.SC-A20._System._NoError","Diag.SNMP.SC-A20.Status","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.ObjName","Шкаф серверный. АРМ оператора МНС-2 (осн.) А20","1","SNMP.SC-A20.ObjName","Diag.SNMP.SC-A20.ObjName","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.Ports.ifInOctets-01","ШС. Коммутатор L3 (осн.) A5/2","1","SNMP.SC-A20.Ports.ifInOctets-01","Diag.SNMP.SC-A20.Ports.ifInOctets-01","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.Ports.ifInOctets-02","ШС. Коммутатор L3 (рез.) A6/2","1","SNMP.SC-A20.Ports.ifInOctets-02","Diag.SNMP.SC-A20.Ports.ifInOctets-02","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.Ports.ifOperStatus-01","ШС. Коммутатор L3 (осн.) A5/2","1","SNMP.SC-A20.Ports.ifOperStatus-01","Diag.SNMP.SC-A20.Ports.ifOperStatus-01","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.Ports.ifOperStatus-02","ШС. Коммутатор L3 (рез.) A6/2","1","SNMP.SC-A20.Ports.ifOperStatus-02","Diag.SNMP.SC-A20.Ports.ifOperStatus-02","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.Ports.ipAdEntNetMask-01","ШС. Коммутатор L3 (осн.) A5/2","1","SNMP.SC-A20.Ports.ipAdEntNetMask-01","Diag.SNMP.SC-A20.Ports.ipAdEntNetMask-01","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.Ports.ipAdEntNetMask-02","ШС. Коммутатор L3 (рез.) A6/2","1","SNMP.SC-A20.Ports.ipAdEntNetMask-02","Diag.SNMP.SC-A20.Ports.ipAdEntNetMask-02","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.Ports.ipAdEntAddr-01","ШС. Коммутатор L3 (осн.) A5/2","1","SNMP.SC-A20.Ports.ipAdEntAddr-01","Diag.SNMP.SC-A20.Ports.ipAdEntAddr-01","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.Ports.ipAdEntAddr-02","ШС. Коммутатор L3 (рез.) A6/2","1","SNMP.SC-A20.Ports.ipAdEntAddr-02","Diag.SNMP.SC-A20.Ports.ipAdEntAddr-02","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.CPULoad1","Загрузка 1 ядра CPU","1","SNMP.SC-A20.State.CPULoad1","Diag.SNMP.SC-A20.State.CPULoad1","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.CPULoad2","Загрузка 2 ядра CPU","1","SNMP.SC-A20.State.CPULoad2","Diag.SNMP.SC-A20.State.CPULoad2","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.CPULoad3","Загрузка 3 ядра CPU","1","SNMP.SC-A20.State.CPULoad3","Diag.SNMP.SC-A20.State.CPULoad3","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.CPULoad4","Загрузка 4 ядра CPU","1","SNMP.SC-A20.State.CPULoad4","Diag.SNMP.SC-A20.State.CPULoad4","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.CPULoad5","Загрузка 5 ядра CPU","1","SNMP.SC-A20.State.CPULoad5","Diag.SNMP.SC-A20.State.CPULoad5","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.CPULoad6","Загрузка 6 ядра CPU","1","SNMP.SC-A20.State.CPULoad6","Diag.SNMP.SC-A20.State.CPULoad6","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.CPULoad7","Загрузка 7 ядра CPU","1","SNMP.SC-A20.State.CPULoad7","Diag.SNMP.SC-A20.State.CPULoad7","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.CPULoad8","Загрузка 8 ядра CPU","1","SNMP.SC-A20.State.CPULoad8","Diag.SNMP.SC-A20.State.CPULoad8","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.CPULoadTotal","Общая загрузка CPU","1","SNMP.SC-A20.State.CPULoadTotal","Diag.SNMP.SC-A20.State.CPULoadTotal","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.HDDSize1","Размер диска 1","1","SNMP.SC-A20.State.HDDSize1","Diag.SNMP.SC-A20.State.HDDSize1","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.HDDSize2","Размер диска 2","1","SNMP.SC-A20.State.HDDSize2","Diag.SNMP.SC-A20.State.HDDSize2","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.HDDUsed1","Используемый размер диска 1","1","SNMP.SC-A20.State.HDDUsed1","Diag.SNMP.SC-A20.State.HDDUsed1","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.HDDUsed2","Используемый размер диска 2","1","SNMP.SC-A20.State.HDDUsed2","Diag.SNMP.SC-A20.State.HDDUsed2","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.HDDUsedPercent1","Используемый размер диска 1, в процентах","1","SNMP.SC-A20.State.HDDUsedPercent1","Diag.SNMP.SC-A20.State.HDDUsedPercent1","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.HDDUsedPercent2","Используемый размер диска 2, в процентах","1","SNMP.SC-A20.State.HDDUsedPercent2","Diag.SNMP.SC-A20.State.HDDUsedPercent2","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.HDDState1","Статус жесткого диска 1","1","SNMP.SC-A20.State.HDDState1","Diag.SNMP.SC-A20.State.HDDState1","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.HDDState2","Статус жесткого диска 2","1","SNMP.SC-A20.State.HDDState2","Diag.SNMP.SC-A20.State.HDDState2","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.PMem","Размер физической памяти","1","SNMP.SC-A20.State.PMem","Diag.SNMP.SC-A20.State.PMem","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.PMemFree","Размер свободной физической памяти","1","SNMP.SC-A20.State.PMemFree","Diag.SNMP.SC-A20.State.PMemFree","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.VMem","Размер виртуальной памяти","1","SNMP.SC-A20.State.VMem","Diag.SNMP.SC-A20.State.VMem","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.VMemFree","Размер свободной виртуальной памяти","1","SNMP.SC-A20.State.VMemFree","Diag.SNMP.SC-A20.State.VMemFree","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.CPUTemp","Температура процессора","1","SNMP.SC-A20.State.CPUTemp","Diag.SNMP.SC-A20.State.CPUTemp","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.MemTemp","Температура модулей памяти","1","SNMP.SC-A20.State.MemTemp","Diag.SNMP.SC-A20.State.MemTemp","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.BoardTemp","Температура платы","1","SNMP.SC-A20.State.BoardTemp","Diag.SNMP.SC-A20.State.BoardTemp","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.HDD_RAIDStatus1","Статус RAID-массива","1","SNMP.SC-A20.State.HDD_RAIDStatus1","Diag.SNMP.SC-A20.State.HDD_RAIDStatus1","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.HDD_RAIDStatus2","Статус RAID-массива","1","SNMP.SC-A20.State.HDD_RAIDStatus2","Diag.SNMP.SC-A20.State.HDD_RAIDStatus2","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.HDD_RAIDStatus3","Статус RAID-массива","1","SNMP.SC-A20.State.HDD_RAIDStatus3","Diag.SNMP.SC-A20.State.HDD_RAIDStatus3","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.FanState","Состояние вентилятора","1","SNMP.SC-A20.State.FanState","Diag.SNMP.SC-A20.State.FanState","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.sysUpTime","Время работы устройства","1","SNMP.SC-A20.State.sysUpTime","Diag.SNMP.SC-A20.State.sysUpTime","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.PowerState1","Состояние источника питания 1","1","SNMP.SC-A20.State.PowerState1","Diag.SNMP.SC-A20.State.PowerState1","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.State.PowerState2","Состояние источника питания 2","1","SNMP.SC-A20.State.PowerState2","Diag.SNMP.SC-A20.State.PowerState2","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.Status.Avar","Авария","1","_AdvancedTags.SC-A20.Avar","Diag.SNMP.SC-A20.Status.Avar","1","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A20.Status.Errors","Количество ошибок","1","_AdvancedTags.SC-A20.Avar","Diag.SNMP.SC-A20.Status.Errors","1","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.Status","Доступность устройства","1","SNMP.SC-AA2._System._NoError","Diag.SNMP.SC-AA2.Status","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.ObjName","Шкаф серверный. Сервер точного времени AA2","1","SNMP.SC-AA2.ObjName","Diag.SNMP.SC-AA2.ObjName","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.Ports.ifInOctets-01","ШС. Коммутатор L3 (осн.) A5/23","1","SNMP.SC-AA2.Ports.ifInOctets-01","Diag.SNMP.SC-AA2.Ports.ifInOctets-01","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.Ports.ifInOctets-02","ШС. Коммутатор L3 (рез.) A6/23","1","SNMP.SC-AA2.Ports.ifInOctets-02","Diag.SNMP.SC-AA2.Ports.ifInOctets-02","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.Ports.ifInOctets-03","Резерв","1","SNMP.SC-AA2.Ports.ifInOctets-03","Diag.SNMP.SC-AA2.Ports.ifInOctets-03","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.Ports.ifInOctets-04","Резерв","1","SNMP.SC-AA2.Ports.ifInOctets-04","Diag.SNMP.SC-AA2.Ports.ifInOctets-04","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.Ports.ifOperStatus-01","ШС. Коммутатор L3 (осн.) A5/23","1","SNMP.SC-AA2.Ports.ifOperStatus-01","Diag.SNMP.SC-AA2.Ports.ifOperStatus-01","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.Ports.ifOperStatus-02","ШС. Коммутатор L3 (рез.) A6/23","1","SNMP.SC-AA2.Ports.ifOperStatus-02","Diag.SNMP.SC-AA2.Ports.ifOperStatus-02","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.Ports.ifOperStatus-03","Резерв","1","SNMP.SC-AA2.Ports.ifOperStatus-03","Diag.SNMP.SC-AA2.Ports.ifOperStatus-03","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.Ports.ifOperStatus-04","Резерв","1","SNMP.SC-AA2.Ports.ifOperStatus-04","Diag.SNMP.SC-AA2.Ports.ifOperStatus-04","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.Ports.ipAdEntNetMask-01","ШС. Коммутатор L3 (осн.) A5/23","1","SNMP.SC-AA2.Ports.ipAdEntNetMask-01","Diag.SNMP.SC-AA2.Ports.ipAdEntNetMask-01","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.Ports.ipAdEntNetMask-02","ШС. Коммутатор L3 (рез.) A6/23","1","SNMP.SC-AA2.Ports.ipAdEntNetMask-02","Diag.SNMP.SC-AA2.Ports.ipAdEntNetMask-02","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.Ports.ipAdEntNetMask-03","Резерв","1","SNMP.SC-AA2.Ports.ipAdEntNetMask-03","Diag.SNMP.SC-AA2.Ports.ipAdEntNetMask-03","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.Ports.ipAdEntNetMask-04","Резерв","1","SNMP.SC-AA2.Ports.ipAdEntNetMask-04","Diag.SNMP.SC-AA2.Ports.ipAdEntNetMask-04","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.Ports.ipAdEntAddr-01","ШС. Коммутатор L3 (осн.) A5/23","1","SNMP.SC-AA2.Ports.ipAdEntAddr-01","Diag.SNMP.SC-AA2.Ports.ipAdEntAddr-01","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.Ports.ipAdEntAddr-02","ШС. Коммутатор L3 (рез.) A6/23","1","SNMP.SC-AA2.Ports.ipAdEntAddr-02","Diag.SNMP.SC-AA2.Ports.ipAdEntAddr-02","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.Ports.ipAdEntAddr-03","Резерв","1","SNMP.SC-AA2.Ports.ipAdEntAddr-03","Diag.SNMP.SC-AA2.Ports.ipAdEntAddr-03","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.Ports.ipAdEntAddr-04","Резерв","1","SNMP.SC-AA2.Ports.ipAdEntAddr-04","Diag.SNMP.SC-AA2.Ports.ipAdEntAddr-04","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.State.NTPStat","Статус NTP сервера","1","SNMP.SC-AA2.State.NTPStat","Diag.SNMP.SC-AA2.State.NTPStat","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.State.UTC","UTC время","1","SNMP.SC-AA2.State.UTC","Diag.SNMP.SC-AA2.State.UTC","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.State.refclockStatus","Используемое число спутников","1","SNMP.SC-AA2.State.refclockStatus","Diag.SNMP.SC-AA2.State.refclockStatus","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.State.refclockMaxStatus","Количество спутников","1","SNMP.SC-AA2.State.refclockMaxStatus","Diag.SNMP.SC-AA2.State.refclockMaxStatus","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.State.refclockSubstate","Статус NTP сервера","1","SNMP.SC-AA2.State.refclockSubstate","Diag.SNMP.SC-AA2.State.refclockSubstate","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.State.refclockGpsPos","Координаты GPS","1","SNMP.SC-AA2.State.refclockGpsPos","Diag.SNMP.SC-AA2.State.refclockGpsPos","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AA2.Property.FW","Версия прошивки","1","SNMP.SC-AA2.Property.FW","Diag.SNMP.SC-AA2.Property.FW","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
